Id_estacio;Nom_Est;Longitud_geo;Latitud_geo;alt_est;ET_mmy;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;vereda;SUBREGION;depto_region;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
26130570;NUEVO LIBARE [26130570];-75,64583238;4,782054022;1526;1175;30;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - ;1665;1356;1362;1003;1401;1659;1537;1124;1448;1160;1508;1659;1700;1242;1368;1122;1001;1327;1411;1037;1461;1693;1929;1120;1397;887;1620;2128;1080;1223;1244;1078;1476;1530;1324;1266;1735;2108;1320;1082;1293;1472;936;1374;1309;1121;993;1530;1082;26;0;16
26135040;AEROPUERTO MATECANA [26135040];-75,73721922;4,815857084;1353;1216;98;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - ;2431;1526;1428;1514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81
26135080;UNIV PEREIRA-UTP [26135080];-75,70000064;4,799995511;1343;1219;3;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioLaVieja;;;Risaralda - ;1665;1356;1362;1003;1401;1659;1537;1124;1448;1160;1508;1659;1700;1242;1368;1122;1001;1327;1411;1037;1461;1693;1929;1120;1397;887;1620;2128;1080;1223;1244;1078;1476;1530;1324;1266;1735;2108;1320;1082;1293;1472;936;1374;1309;1121;993;1530;1082;26;0;71
26135100;BOHEMIA LA [26135100];-75,87755308;4,878026038;964;1315;89;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CAIMALITO;;Risaralda - ;34;1275;1226;886;891;0;1182;1105;512;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
26135140;LAGUNA LA [26135140];-75,41249806;4,776414625;3913;729;38;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - ;34;1275;1226;886;891;0;1182;1105;512;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
26135330;LA LAGUNA DEL OTUN - AUT [26135330];-75,41249787;4,776360372;3913;729;0;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - ;34;1275;1226;886;891;0;1182;1105;512;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
23190330;BUENAVISTA [23190330];-73,0499969;6,999999391;1042;1294;3;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;1540;7175;3434;1560;1181;1968;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
23190430;PIEDECUESTA [23190430];-73,05000419;6,983330053;993;1307;4;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;1189;1181;1432;788;1169;1539;1556;1299;27;286;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
23190700;PIEDECUESTA GRANJA [23190700];-73,06777563;6,993336674;949;1319;98;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;GUATIGUARA;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;454;2184;1419;883;1114;1374;1792;1698;1146;1618;2049;1570;1493;1561;1294;1643;2070;2019;1935;1634;1809;1343;2056;966;2054;2295;2528;2814;2250;2212;1831;1832;1351;1924;1735;2507;2053;0;10
23197190;PIEDECUESTA [23197190];-73,03333009;6,983331526;1233;1246;3;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;LAS AMARILLAS;;Santander - ;0;0;1531;1237;1245;1641;1444;1099;1500;1636;1246;1714;57;1678;1726;1415;968;1641;966;1185;966;1177;923;1655;1303;562;2267;1162;1338;81;1052;1093;1286;1602;1014;1935;2364;1573;1545;1083;2070;1337;1651;1373;1043;1173;1167;1241;955;974;537;86
24025020;CUCHARO EL [24025020];-73,19917053;6,532221236;973;1312;94;(5-11);13;Santander;Pinchote;MagdalenaCauca;RioFonce;PIEDRA DEL SOL;;Santander - ;2810;1838;1780;1187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95
25020380;PINILLOS [25020380];-74,4577741;8,911391202;19;1589;10;(10-8);14;Bolivar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;;;Bolivar - ;0;0;0;0;393;2324;55;0;0;0;0;0;0;0;0;0;0;0;0;0;1272;1778;1593;2208;1906;1959;2437;2125;569;149;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
25021280;COYONGAL [25021280];-74,51000226;8,969998127;14;1590;76;(10-8);14;Bolivar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;SANTA COA;;Bolivar - ;2100;1386;2016;1511;1713;2253;1417;1511;1771;1639;1489;1974;1363;1435;1319;2480;1724;1182;1592;1203;1439;1322;0;1617;2013;756;1955;1692;1436;1572;1359;1462;1461;1640;1645;2041;1836;1722;1351;1411;1571;1544;1753;1680;1443;1223;2003;1813;1596;1887;1461;25
25025210;PINILLOS [25025210];-74,4577741;8,911391202;19;1589;84;(10-8);14;Bolivar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;;;Bolivar - ;0;0;0;484;1897;2250;1860;1619;2432;2130;1685;2378;1881;1846;2282;1816;2031;2190;2224;1956;2179;2026;1894;2252;2362;1946;335;0;0;148;182;1786;2023;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
25015010;CENTRO ALEGRE [25015010];-75,63227629;8,180777212;94;1565;82;(9-6);6;Cordoba;PlanetaRica;MagdalenaCauca;CaucaSanJorgeLaMojana;SANTANA;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2109;2883;2034;1545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57
25021550;PLANETA RICA [25021550];-75,56666689;8,416662775;64;1574;8;(9-6);6;Cordoba;PlanetaRica;MagdalenaCauca;CaucaSanJorgeLaMojana;NARANJAL;;Cordoba - ;2819;1598;2307;685;1888;2526;1774;1911;2543;1520;1214;2323;1988;1698;1864;2320;1397;1704;0;0;1393;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
25025190;PLANETA RICA - AUT [25025190];-75,58371992;8,399329545;82;1569;77;(9-6);6;Cordoba;PlanetaRica;MagdalenaCauca;CaucaSanJorgeLaMojana;PAMPLONA;;Cordoba - ;0;0;0;484;1897;2250;1860;1619;2432;2130;1685;2378;1881;1846;2282;1816;2031;2190;2224;1956;2179;2026;1894;2252;2362;1946;335;0;0;148;182;1786;2023;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85
25020600;SAJONIA HACIENDA - AUT [25020600];-75,60139261;8,489721553;109;1560;65;(9-6);6;Cordoba;PuebloNuevo;MagdalenaCauca;CaucaSanJorgeLaMojana;EL BRAZAL;;Cordoba - ;2523;2273;2792;2237;2661;2591;1962;1642;2467;1782;934;2687;2108;2274;2568;1568;1550;2200;2437;1671;1670;1830;1808;1387;1998;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
25020710;CINTURA [25020710];-75,27389156;8,420003755;21;1588;90;(9-6);6;Cordoba;PuebloNuevo;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Cordoba - ;0;0;0;0;445;6;0;0;0;0;0;897;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82
54010020;LINEA LA PORVENIR [54010020];-75,97941522;5,171555204;1976;1074;93;(2-5);17;Risaralda;PuebloRico;MagdalenaCauca;RioRisaralda;CIAT;;Risaralda - ;0;0;0;0;0;0;0;0;340;1183;1096;1658;1335;1526;1191;1234;997;1283;1540;1663;1656;1319;1075;1509;1698;1297;1644;1541;1370;796;1159;1182;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86
54015010;PUEBLO RICO - AUT [54015010];-76,03163547;5,233441247;1476;1187;72;(2-5);17;Risaralda;PuebloRico;Pacifico;RioSanJuanAlto;SANTA E;;Risaralda - ;0;0;0;0;0;0;14;887;1363;866;1191;1715;1384;1432;1093;1320;1170;1622;632;0;1702;1482;1065;1299;1876;1490;1711;1433;1216;15;1482;296;1026;1959;0;1425;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
26170150;PUEBLORRICO [26170150];-75,8388089;5,791055886;1813;1109;98;(3-5);11;Antioquia;Pueblorrico;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;;SUROESTE;Antioquia - Suroeste;0;0;0;0;0;0;0;0;0;914;1429;1603;1260;1307;1726;1310;1153;1351;1216;1362;1032;1224;1005;1528;1490;0;1536;1333;1104;1317;0;32;1414;1546;1148;1600;1387;1769;1393;1370;1668;1713;1655;1074;1184;932;1175;1404;904;139;1120;97
23090020;VIRGINIAS [23090020];-74,68180177;6,393555033;620;1409;84;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;VIRGINIAS;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;2400;2928;2653;3038;1786;2212;2265;1998;3130;2853;1393;3663;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
23090040;PUERTO BERRIO [23090040];-74,39999688;6,499997784;97;1564;14;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;EL JARDIN;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3684;3142;4491;4338;4994;390;0;0;0;0;0;0;0;533;4516;4334;5275;3799;3353;4187;4100;3720;4099;3482;2795;3538;3768;1033;543;6179;32
23090080;PUERTO BERRIO [23090080];-74,39999688;6,499997784;97;1564;0;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;EL JARDIN;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1238;2493;2388;2878;3794;2510;2233;2179;2153;2918;2920;2422;2429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
23090090;POZOS LOS [23090090];-74,38333506;6,499998379;104;1562;13;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;PUERTO OLAYA;;Antioquia - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;2400;2928;2653;3038;1786;2212;2265;1998;3130;2853;1393;3663;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
23090100;SAN JUAN BEDUTH [23090100];-74,44999896;6,599997215;152;1547;32;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;SAN JUAN DE BEDOUT;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3684;3142;4491;4338;4994;390;0;0;0;0;0;0;0;533;4516;4334;5275;3799;3353;4187;4100;3720;4099;3482;2795;3538;3768;1033;543;6179;88
23090110;MURILLO [23090110];-74,39528109;6,603057524;118;1557;69;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;SAN JUAN DE BEDOUT;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;2400;2928;2653;3038;1786;2212;2265;1998;3130;2853;1393;3663;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38
23095010;AEROPUERTO PUERTO BERRIO [23095010];-74,41221938;6,46499685;106;1561;72;(5-8);9;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;MALENA;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3684;3142;4491;4338;4994;390;0;0;0;0;0;0;0;533;4516;4334;5275;3799;3353;4187;4100;3720;4099;3482;2795;3538;3768;1033;543;6179;92
23100050;BODEGA LA [23100050];-74,40999729;6,715832539;147;1548;46;(6-8);8;Antioquia;PuertoBerRio;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;SAN BARTOLO;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3684;3142;4491;4338;4994;390;0;0;0;0;0;0;0;533;4516;4334;5275;3799;3353;4187;4100;3720;4099;3482;2795;3538;3768;1033;543;6179;26
23110010;PUERTO BOYACA [23110010];-74,60000029;5,949998996;139;1551;1;(4-8);6;Boyaca;PuertoBoyaca;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;PUERTO NINO;;Boyaca - ;0;0;0;0;0;0;0;1433;2841;2557;1591;1740;1862;2689;2052;2459;2806;2269;2872;2558;2716;2785;1909;3433;2582;2688;3638;2126;2701;2186;3362;2391;2376;2995;2785;3295;2829;3273;2704;2876;3053;2871;2716;2852;2616;2270;2812;2824;2604;2405;2482;70
23110030;PUERTO NINO [23110030];-74,4217769;5,937531302;186;1536;88;(4-8);6;Boyaca;PuertoBoyaca;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;LA PIZARRA;;Boyaca - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1238;2493;2388;2878;3794;2510;2233;2179;2153;2918;2920;2422;2429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
23110040;TRIQUE EL [23110040];-74,56834458;5,880892192;149;1548;87;(4-8);6;Boyaca;PuertoBoyaca;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;EL PESCADO;;Boyaca - ;0;0;3670;4486;2916;4855;4265;4461;4618;3394;5173;4965;3924;4121;5143;4037;4282;5178;7139;0;0;4452;3315;5248;5036;6218;5699;2099;0;0;0;0;0;0;0;0;0;0;0;3124;6795;6477;4952;6189;5816;4878;5680;7040;5155;2804;5687;31
23115010;PUERTO BOYACA [23115010];-74,56666811;5,978329131;140;1551;73;(4-8);6;Boyaca;PuertoBoyaca;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;PUERTO NINO;;Boyaca - ;0;0;3670;4486;2916;4855;4265;4461;4618;3394;5173;4965;3924;4121;5143;4037;4282;5178;7139;0;0;4452;3315;5248;5036;6218;5699;2099;0;0;0;0;0;0;0;0;0;0;0;3124;6795;6477;4952;6189;5816;4878;5680;7040;5155;2804;5687;93
12040010;JARAMAGAL [12040010];-76,22083658;8,9008352;56;1577;88;(10-4);5;Cordoba;PuertoEscondido;Caribe;LitoralRioCanaleteyotrosArroyosDirectosalCaribe;LA Caña DE CANALETE;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
12045020;CRISTO REY - AUT [12045020];-76,22444204;9,071113723;9;1592;86;(11-4);1;Cordoba;PuertoEscondido;Caribe;LitoralRioCanaleteyotrosArroyosDirectosalCaribe;CRISTO REY;;Cordoba - ;0;0;0;0;0;2448;1026;1742;2571;2264;2033;2558;1884;1715;2108;1447;1942;1819;2550;1993;2195;1994;1903;2077;2121;2585;2590;1899;2706;2788;2336;2244;1810;1950;1950;2200;2284;2863;2967;2114;2499;2795;2190;2257;2377;1755;2250;2035;2475;2142;2394;74
25010010;PUERTO LIBERTADOR [25010010];-75,67999628;7,890274586;54;1577;59;(8-6);10;Cordoba;PuertoLibertador;MagdalenaCauca;CaucaAltoSanJorge;CABECERA;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;897;1717;2188;2661;1743;2065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
25010110;ACACIAS LAS HACIENDA [25010110];-75,6472213;8,006111987;51;1578;68;(8-6);10;Cordoba;PuertoLibertador;MagdalenaCauca;CaucaAltoSanJorge;MORALITO;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;2352;2346;1514;2047;1012;2364;1869;1854;2036;2816;132;96;1864;3090;3434;2653;2328;1926;2076;1377;0;0;0;0;0;0;0;0;0;0;0;0;2866;2109;0;0;41
23080720;CANTERAS [23080720];-74,67433406;6,276170931;165;1543;64;(5-8);9;Antioquia;PuertoNare;MagdalenaCauca;RioNare;CANTERAS;Magdalena medio;Antioquia - Magdalena medio;0;0;0;0;0;0;0;1158;492;2476;1802;3312;2040;2768;2164;2375;2369;2619;3144;2621;2989;2829;2093;3611;3222;2524;3511;2352;2569;3168;3167;2671;2353;2449;1998;2965;2599;3173;2931;2588;3206;2732;2604;3052;2682;2087;2497;2914;2564;2304;2235;3
23125040;CAMPO CAPOTE [23125040];-73,92055825;6,616114133;120;1557;87;(5-9);8;Santander;PuertoParra;MagdalenaCauca;RioOpon;CAMPO CAPOTE;;Santander - ;0;0;3108;3640;3482;2262;2157;3365;3416;2317;1867;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48
23125050;CARARE [23125050];-74,06138504;6,649447561;95;1565;83;(5-9);8;Santander;PuertoParra;MagdalenaCauca;RioCarare(Minero);;;Santander - ;0;0;0;0;0;0;0;0;1461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
23030010;ESPERANZA LA HACIENDA [23030010];-74,63333526;5,466669405;214;1528;5;(3-8);10;Cundinamarca;PuertoSalgar;MagdalenaCauca;DirectosalMagdalenaentreRiosSecoyNegro(md);AREA URBANA;;Cundinamarca - ;0;0;0;0;0;0;0;1173;2227;2490;2080;1614;1671;2635;2336;1737;2772;2352;2971;2373;2635;2756;1419;3311;2796;2337;4016;2539;3256;2722;2625;2378;2298;2682;2104;3385;2494;2412;2186;2625;3052;2348;2889;2796;2366;2038;2612;2805;2474;2103;1512;11
23035020;AEROPUERTO PALANQUERO [23035020];-74,65472528;5,471387284;169;1542;73;(3-8);10;Cundinamarca;PuertoSalgar;MagdalenaCauca;DirectosalMagdalenaentreRiosSecoyNegro(md);AREA URBANA;;Cundinamarca - ;0;0;0;0;0;0;0;1707;927;2210;1319;1389;0;2580;2872;2447;2650;2306;1152;3965;3218;1731;2399;2883;2183;2060;4105;2535;3248;3158;3822;3005;2530;2933;2750;3234;2861;3379;3307;3322;3188;3899;3136;2124;2454;2409;2009;2396;2151;2009;1177;47
23060150;PUERTO LIBRE [23060150];-74,62733705;5,758280303;160;1544;87;(3-8);10;Cundinamarca;PuertoSalgar;MagdalenaCauca;RioNegro;EL GUAYABO;;Cundinamarca - ;0;0;0;0;0;0;0;1733;3164;3406;2537;3096;2056;3382;3232;2256;2874;1522;4942;2661;2144;2749;2186;3556;3383;3291;2629;1669;2797;2886;3627;3700;2487;2641;2754;3730;2710;3962;3704;2945;2731;3553;3190;3507;2826;2068;2965;2793;2861;3194;2700;75
23180020;PUERTO WILCHES [23180020];-73,89305258;7,348614623;62;1575;98;(7-10);18;Santander;PuertoWilches;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;CENTRO;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1182;3187;4498;2163;2794;2930;1839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
23180100;SITIO NUEVO [23180100];-73,80083693;7,78333389;51;1578;90;(8-10);4;Santander;PuertoWilches;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;SITIO NUEVO;;Santander - ;0;0;362;1631;1284;1335;1026;1099;1557;1496;1439;1966;1581;1676;1440;1312;1621;1561;1403;1284;1504;1209;1217;1672;1573;1595;2056;1546;1772;1881;1794;1326;1526;1613;1137;1554;1853;1867;1577;1276;2232;1782;1610;1426;1384;1278;1409;1572;1570;1443;1483;42
23180110;PATURIA [23180110];-73,82527838;7,586113377;59;1576;89;(7-10);18;Santander;PuertoWilches;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;PATURIA;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1734;1319;1834;1737;1854;1831;1838;1770;1287;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
23180120;COQUERA LA [23180120];-73,91917005;7,222780911;72;1572;88;(7-9);5;Santander;PuertoWilches;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;EL PEDRAL;;Santander - ;0;0;3771;4709;3756;4607;3265;4819;3381;4242;3810;4210;4047;2983;3819;3677;3823;4434;5073;4025;4625;4303;3290;3636;6978;3611;3528;2208;3792;4373;4411;3954;3482;4364;3312;4445;3749;4027;4377;970;0;0;0;0;0;0;0;0;0;0;0;53
24065010;BRISAS LAS HACIENDA [24065010];-73,79000373;7,246114997;88;1567;83;(7-10);18;Santander;PuertoWilches;MagdalenaCauca;RioSogamoso;PUENTE SOGAMOSO;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;2352;2346;1514;2047;1012;2364;1869;1854;2036;2816;132;96;1864;3090;3434;2653;2328;1926;2076;1377;0;0;0;0;0;0;0;0;0;0;0;0;2866;2109;0;0;18
11040010;TUTUNENDO [11040010];-76,5378063;5,743610284;52;1578;98;(3-4);5;Choco;Quibdo;Caribe;DarienRioBebaramayotrosDirectosAtrato(md);TUTUNUENDO;;Choco - ;10505;12706;8671;10629;9404;12666;10113;8736;11382;8931;14919;19443;9940;8874;13781;9578;8527;10003;13875;8577;11245;13090;7128;9467;13124;10491;10589;9210;9260;10395;9961;9762;10229;12874;11073;12791;16801;12916;11237;11923;10943;11183;9833;10658;8667;8347;6441;7140;5931;8114;8071;98
11045010;AEROPUERTO EL CARANO [11045010];-76,64377331;5,690558246;56;1577;95;(3-3);7;Choco;Quibdo;Caribe;DarienRioCabiyotrosDirectosAtrato(md);SAN FRANCISCO DE QUIBDO;;Choco - ;8948;7310;4191;10019;10956;12183;8257;7430;4402;4081;7611;4763;4276;7756;8635;7563;6832;8096;8430;7281;7813;7095;6820;7429;8142;7691;9208;6367;7004;8561;8757;8759;7951;8105;7300;8134;9628;9436;8939;9002;8822;8594;8282;7981;8222;7408;7290;8536;8112;7427;5000;48
11045030;HUAPANGO [11045030];-76,63333738;5,69999947;53;1578;5;(3-3);7;Choco;Quibdo;Caribe;DarienRioCabiyotrosDirectosAtrato(md);SIN DEFINIR;;Choco - ;5703;7230;5678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
11050010;TAGACHI [11050010];-76,72702476;6,221776975;17;1589;97;(4-3);4;Choco;Quibdo;Caribe;DarienDirectosAtratoentreRiosBebaramayMurri(md);TAGACHI;;Choco - ;6991;8040;5092;5979;7834;7288;6503;4832;6370;5786;7922;6516;4950;5985;6601;5431;5414;3337;3296;6066;5580;6884;5153;8507;8831;7053;9493;6110;8071;8964;7770;9514;9771;6639;10208;10770;9977;10309;6229;7944;7176;7171;7609;6701;7806;5826;6257;5261;7212;5630;6892;53
11050040;CALAORRA [11050040];-76,84999962;5,766666189;57;1576;28;(3-3);7;Choco;Quibdo;Caribe;DarienDirectosAtratoentreRiosQuitoyBojaya(mi);SIN DEFINIR;;Choco - ;0;0;0;0;0;0;0;2721;4590;5506;6427;5948;5595;5335;6974;5373;5313;5887;5487;5373;5500;4392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
26170250;IRRA [26170250];-75,66666484;5,266662751;764;1369;29;(2-6);13;Risaralda;Quinchia;MagdalenaCauca;RioTapiasyotrosdirectosalCauca;TAPIAS;;Risaralda - ;0;0;0;0;0;0;0;0;0;914;1429;1603;1260;1307;1726;1310;1153;1351;1216;1362;1032;1224;1005;1528;1490;0;1536;1333;1104;1317;0;32;1414;1546;1148;1600;1387;1769;1393;1370;1668;1713;1655;1074;1184;932;1175;1404;904;139;1120;17
26170260;GUERRERITO [26170260];-75,66497667;5,281053388;756;1371;80;(2-6);13;Risaralda;Quinchia;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;IRRA;;Risaralda - ;1250;1207;1069;789;1560;1903;1264;894;1763;1553;1807;1888;1703;1241;1916;1413;789;2052;1357;1180;1372;1294;1335;1378;1061;544;1129;912;1225;10;909;1484;684;896;1007;882;1518;828;1104;136;2078;1278;1229;1284;773;826;1292;1661;551;811;0;28
23125140;AEROPUERTO FURATENA - AUT [23125140];-74,18241782;5,520831371;1222;1249;55;(3-9);15;Boyaca;Quipama;MagdalenaCauca;RioCarare(Minero);;;Boyaca - ;0;0;0;0;0;0;0;0;0;0;0;0;254;2299;2637;2596;2165;2562;3109;2019;2662;2695;1865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23175020;AEROPUERTO OTU [23175020];-74,71630742;7,011752208;628;1406;93;(6-8);8;Antioquia;Remedios;MagdalenaCauca;RioCimitarrayotrosdirectosalMagdalena;OTU;Nordeste;Antioquia - Nordeste;0;0;0;0;0;0;0;0;0;0;0;0;0;757;3363;3096;3383;2575;2658;3044;2906;3134;2706;3778;3183;2905;4717;2961;3167;2841;3810;3180;2854;3149;2785;3880;3462;4368;3731;3352;3142;3596;3615;3510;3126;2628;3443;3608;3111;3294;1325;85
